INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 0', 'MODELPHUKIEN0', 'SERIPHUKIEN0', '2000000', '1');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3610', 'MODELPHUKIEN3610', 'SERIPHUKIEN3610', '2000000', '1221');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3611', 'MODELPHUKIEN3611', 'SERIPHUKIEN3611', '2000000', '1223');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3612', 'MODELPHUKIEN3612', 'SERIPHUKIEN3612', '2000000', '1225');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3613', 'MODELPHUKIEN3613', 'SERIPHUKIEN3613', '2000000', '1227');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3614', 'MODELPHUKIEN3614', 'SERIPHUKIEN3614', '2000000', '1229');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3615', 'MODELPHUKIEN3615', 'SERIPHUKIEN3615', '2000000', '1231');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3616', 'MODELPHUKIEN3616', 'SERIPHUKIEN3616', '2000000', '1233');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3617', 'MODELPHUKIEN3617', 'SERIPHUKIEN3617', '2000000', '1235');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3618', 'MODELPHUKIEN3618', 'SERIPHUKIEN3618', '2000000', '1237');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3619', 'MODELPHUKIEN3619', 'SERIPHUKIEN3619', '2000000', '1239');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3620', 'MODELPHUKIEN3620', 'SERIPHUKIEN3620', '2000000', '1241');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3621', 'MODELPHUKIEN3621', 'SERIPHUKIEN3621', '2000000', '1243');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3622', 'MODELPHUKIEN3622', 'SERIPHUKIEN3622', '2000000', '1245');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3623', 'MODELPHUKIEN3623', 'SERIPHUKIEN3623', '2000000', '1247');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3624', 'MODELPHUKIEN3624', 'SERIPHUKIEN3624', '2000000', '1249');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3625', 'MODELPHUKIEN3625', 'SERIPHUKIEN3625', '2000000', '1251');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3626', 'MODELPHUKIEN3626', 'SERIPHUKIEN3626', '2000000', '1253');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3627', 'MODELPHUKIEN3627', 'SERIPHUKIEN3627', '2000000', '1255');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3628', 'MODELPHUKIEN3628', 'SERIPHUKIEN3628', '2000000', '1257');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3629', 'MODELPHUKIEN3629', 'SERIPHUKIEN3629', '2000000', '1259');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3630', 'MODELPHUKIEN3630', 'SERIPHUKIEN3630', '2000000', '1261');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3631', 'MODELPHUKIEN3631', 'SERIPHUKIEN3631', '2000000', '1263');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3632', 'MODELPHUKIEN3632', 'SERIPHUKIEN3632', '2000000', '1265');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3633', 'MODELPHUKIEN3633', 'SERIPHUKIEN3633', '2000000', '1267');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3634', 'MODELPHUKIEN3634', 'SERIPHUKIEN3634', '2000000', '1269');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3635', 'MODELPHUKIEN3635', 'SERIPHUKIEN3635', '2000000', '1271');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3636', 'MODELPHUKIEN3636', 'SERIPHUKIEN3636', '2000000', '1273');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3637', 'MODELPHUKIEN3637', 'SERIPHUKIEN3637', '2000000', '1275');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3638', 'MODELPHUKIEN3638', 'SERIPHUKIEN3638', '2000000', '1277');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3639', 'MODELPHUKIEN3639', 'SERIPHUKIEN3639', '2000000', '1279');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3640', 'MODELPHUKIEN3640', 'SERIPHUKIEN3640', '2000000', '1281');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3641', 'MODELPHUKIEN3641', 'SERIPHUKIEN3641', '2000000', '1283');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3642', 'MODELPHUKIEN3642', 'SERIPHUKIEN3642', '2000000', '1285');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3643', 'MODELPHUKIEN3643', 'SERIPHUKIEN3643', '2000000', '1287');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3644', 'MODELPHUKIEN3644', 'SERIPHUKIEN3644', '2000000', '1289');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3645', 'MODELPHUKIEN3645', 'SERIPHUKIEN3645', '2000000', '1291');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3646', 'MODELPHUKIEN3646', 'SERIPHUKIEN3646', '2000000', '1293');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3647', 'MODELPHUKIEN3647', 'SERIPHUKIEN3647', '2000000', '1295');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3648', 'MODELPHUKIEN3648', 'SERIPHUKIEN3648', '2000000', '1297');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3649', 'MODELPHUKIEN3649', 'SERIPHUKIEN3649', '2000000', '1299');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3650', 'MODELPHUKIEN3650', 'SERIPHUKIEN3650', '2000000', '1301');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3651', 'MODELPHUKIEN3651', 'SERIPHUKIEN3651', '2000000', '1303');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3652', 'MODELPHUKIEN3652', 'SERIPHUKIEN3652', '2000000', '1305');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3653', 'MODELPHUKIEN3653', 'SERIPHUKIEN3653', '2000000', '1307');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3654', 'MODELPHUKIEN3654', 'SERIPHUKIEN3654', '2000000', '1309');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3655', 'MODELPHUKIEN3655', 'SERIPHUKIEN3655', '2000000', '1311');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3656', 'MODELPHUKIEN3656', 'SERIPHUKIEN3656', '2000000', '1313');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3657', 'MODELPHUKIEN3657', 'SERIPHUKIEN3657', '2000000', '1315');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3658', 'MODELPHUKIEN3658', 'SERIPHUKIEN3658', '2000000', '1317');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3659', 'MODELPHUKIEN3659', 'SERIPHUKIEN3659', '2000000', '1319');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3660', 'MODELPHUKIEN3660', 'SERIPHUKIEN3660', '2000000', '1321');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3661', 'MODELPHUKIEN3661', 'SERIPHUKIEN3661', '2000000', '1323');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3662', 'MODELPHUKIEN3662', 'SERIPHUKIEN3662', '2000000', '1325');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3663', 'MODELPHUKIEN3663', 'SERIPHUKIEN3663', '2000000', '1327');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3664', 'MODELPHUKIEN3664', 'SERIPHUKIEN3664', '2000000', '1329');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3665', 'MODELPHUKIEN3665', 'SERIPHUKIEN3665', '2000000', '1331');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3666', 'MODELPHUKIEN3666', 'SERIPHUKIEN3666', '2000000', '1333');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3667', 'MODELPHUKIEN3667', 'SERIPHUKIEN3667', '2000000', '1335');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3668', 'MODELPHUKIEN3668', 'SERIPHUKIEN3668', '2000000', '1337');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3669', 'MODELPHUKIEN3669', 'SERIPHUKIEN3669', '2000000', '1339');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3670', 'MODELPHUKIEN3670', 'SERIPHUKIEN3670', '2000000', '1341');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3671', 'MODELPHUKIEN3671', 'SERIPHUKIEN3671', '2000000', '1343');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3672', 'MODELPHUKIEN3672', 'SERIPHUKIEN3672', '2000000', '1345');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3673', 'MODELPHUKIEN3673', 'SERIPHUKIEN3673', '2000000', '1347');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3674', 'MODELPHUKIEN3674', 'SERIPHUKIEN3674', '2000000', '1349');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3675', 'MODELPHUKIEN3675', 'SERIPHUKIEN3675', '2000000', '1351');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3676', 'MODELPHUKIEN3676', 'SERIPHUKIEN3676', '2000000', '1353');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3677', 'MODELPHUKIEN3677', 'SERIPHUKIEN3677', '2000000', '1355');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3678', 'MODELPHUKIEN3678', 'SERIPHUKIEN3678', '2000000', '1357');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3679', 'MODELPHUKIEN3679', 'SERIPHUKIEN3679', '2000000', '1359');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3680', 'MODELPHUKIEN3680', 'SERIPHUKIEN3680', '2000000', '1361');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3681', 'MODELPHUKIEN3681', 'SERIPHUKIEN3681', '2000000', '1363');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3682', 'MODELPHUKIEN3682', 'SERIPHUKIEN3682', '2000000', '1365');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3683', 'MODELPHUKIEN3683', 'SERIPHUKIEN3683', '2000000', '1367');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3684', 'MODELPHUKIEN3684', 'SERIPHUKIEN3684', '2000000', '1369');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3685', 'MODELPHUKIEN3685', 'SERIPHUKIEN3685', '2000000', '1371');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3686', 'MODELPHUKIEN3686', 'SERIPHUKIEN3686', '2000000', '1373');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3687', 'MODELPHUKIEN3687', 'SERIPHUKIEN3687', '2000000', '1375');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3688', 'MODELPHUKIEN3688', 'SERIPHUKIEN3688', '2000000', '1377');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3689', 'MODELPHUKIEN3689', 'SERIPHUKIEN3689', '2000000', '1379');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3690', 'MODELPHUKIEN3690', 'SERIPHUKIEN3690', '2000000', '1381');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3691', 'MODELPHUKIEN3691', 'SERIPHUKIEN3691', '2000000', '1383');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3692', 'MODELPHUKIEN3692', 'SERIPHUKIEN3692', '2000000', '1385');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3693', 'MODELPHUKIEN3693', 'SERIPHUKIEN3693', '2000000', '1387');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3694', 'MODELPHUKIEN3694', 'SERIPHUKIEN3694', '2000000', '1389');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3695', 'MODELPHUKIEN3695', 'SERIPHUKIEN3695', '2000000', '1391');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3696', 'MODELPHUKIEN3696', 'SERIPHUKIEN3696', '2000000', '1393');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3697', 'MODELPHUKIEN3697', 'SERIPHUKIEN3697', '2000000', '1395');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3698', 'MODELPHUKIEN3698', 'SERIPHUKIEN3698', '2000000', '1397');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3699', 'MODELPHUKIEN3699', 'SERIPHUKIEN3699', '2000000', '1399');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3700', 'MODELPHUKIEN3700', 'SERIPHUKIEN3700', '2000000', '1401');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3701', 'MODELPHUKIEN3701', 'SERIPHUKIEN3701', '2000000', '1403');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3702', 'MODELPHUKIEN3702', 'SERIPHUKIEN3702', '2000000', '1405');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3703', 'MODELPHUKIEN3703', 'SERIPHUKIEN3703', '2000000', '1407');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3704', 'MODELPHUKIEN3704', 'SERIPHUKIEN3704', '2000000', '1409');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3705', 'MODELPHUKIEN3705', 'SERIPHUKIEN3705', '2000000', '1411');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3706', 'MODELPHUKIEN3706', 'SERIPHUKIEN3706', '2000000', '1413');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3707', 'MODELPHUKIEN3707', 'SERIPHUKIEN3707', '2000000', '1415');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3708', 'MODELPHUKIEN3708', 'SERIPHUKIEN3708', '2000000', '1417');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3709', 'MODELPHUKIEN3709', 'SERIPHUKIEN3709', '2000000', '1419');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3710', 'MODELPHUKIEN3710', 'SERIPHUKIEN3710', '2000000', '1421');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3711', 'MODELPHUKIEN3711', 'SERIPHUKIEN3711', '2000000', '1423');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3712', 'MODELPHUKIEN3712', 'SERIPHUKIEN3712', '2000000', '1425');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3713', 'MODELPHUKIEN3713', 'SERIPHUKIEN3713', '2000000', '1427');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3714', 'MODELPHUKIEN3714', 'SERIPHUKIEN3714', '2000000', '1429');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3715', 'MODELPHUKIEN3715', 'SERIPHUKIEN3715', '2000000', '1431');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3716', 'MODELPHUKIEN3716', 'SERIPHUKIEN3716', '2000000', '1433');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3717', 'MODELPHUKIEN3717', 'SERIPHUKIEN3717', '2000000', '1435');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3718', 'MODELPHUKIEN3718', 'SERIPHUKIEN3718', '2000000', '1437');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3719', 'MODELPHUKIEN3719', 'SERIPHUKIEN3719', '2000000', '1439');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3720', 'MODELPHUKIEN3720', 'SERIPHUKIEN3720', '2000000', '1441');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3721', 'MODELPHUKIEN3721', 'SERIPHUKIEN3721', '2000000', '1443');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3722', 'MODELPHUKIEN3722', 'SERIPHUKIEN3722', '2000000', '1445');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3723', 'MODELPHUKIEN3723', 'SERIPHUKIEN3723', '2000000', '1447');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3724', 'MODELPHUKIEN3724', 'SERIPHUKIEN3724', '2000000', '1449');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3725', 'MODELPHUKIEN3725', 'SERIPHUKIEN3725', '2000000', '1451');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3726', 'MODELPHUKIEN3726', 'SERIPHUKIEN3726', '2000000', '1453');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3727', 'MODELPHUKIEN3727', 'SERIPHUKIEN3727', '2000000', '1455');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3728', 'MODELPHUKIEN3728', 'SERIPHUKIEN3728', '2000000', '1457');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3729', 'MODELPHUKIEN3729', 'SERIPHUKIEN3729', '2000000', '1459');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 3730', 'MODELPHUKIEN3730', 'SERIPHUKIEN3730', '2000000', '1461');
